"Date";"Open";"High";"Low";"Close";"Currency"
"2015-09-03";1.1227;1.1244;1.1088;1.1123;"USD"
"2015-09-02";1.1316;1.1323;1.1218;1.1226;"USD"
"2015-09-01";1.1211;1.1333;1.1208;1.1315;"USD"
"2015-08-31";1.1184;1.1262;1.1181;1.1212;"USD"
"2015-08-28";1.1247;1.1311;1.1157;1.1184;"USD"
"2015-08-27";1.1315;1.1364;1.1203;1.1245;"USD"
"2015-08-26";1.1517;1.1562;1.1293;1.1317;"USD"
"2015-08-25";1.1621;1.1623;1.1398;1.1518;"USD"
"2015-08-24";1.1388;1.1714;1.137;1.162;"USD"
"2015-08-21";1.1241;1.1393;1.1229;1.1388;"USD"
"2015-08-20";1.112;1.1245;1.1107;1.124;"USD"
"2015-08-19";1.1026;1.1135;1.1019;1.1119;"USD"
"2015-08-18";1.1079;1.1095;1.1019;1.1024;"USD"
"2015-08-17";1.1108;1.1124;1.1059;1.1078;"USD"
"2015-08-14";1.1153;1.1189;1.1099;1.1108;"USD"
"2015-08-13";1.116;1.1189;1.108;1.1152;"USD"
"2015-08-12";1.1043;1.1215;1.1027;1.1159;"USD"
"2015-08-11";1.1019;1.109;1.096;1.1042;"USD"
"2015-08-10";1.0966;1.1041;1.0925;1.1018;"USD"
"2015-08-07";1.0924;1.0979;1.0857;1.0966;"USD"
"2015-08-06";1.0908;1.0944;1.0875;1.0925;"USD"
"2015-08-05";1.0881;1.0944;1.0849;1.0906;"USD"
"2015-08-04";1.0952;1.099;1.0879;1.0882;"USD"
"2015-08-03";1.0983;1.0998;1.0942;1.0951;"USD"
"2015-07-31";1.0932;1.1116;1.0921;1.0983;"USD"
"2015-07-30";1.0984;1.0992;1.0895;1.0933;"USD"
"2015-07-29";1.106;1.1085;1.0967;1.0985;"USD"
"2015-07-28";1.1088;1.1099;1.1022;1.1061;"USD"
"2015-07-27";1.0984;1.1127;1.0971;1.109;"USD"
"2015-07-24";1.0985;1.0997;1.0926;1.0984;"USD"
"2015-07-23";1.0929;1.1018;1.0921;1.0984;"USD"
"2015-07-22";1.0936;1.0966;1.0871;1.093;"USD"
"2015-07-21";1.0825;1.0969;1.0812;1.0937;"USD"
"2015-07-20";1.0831;1.0871;1.081;1.0826;"USD"
"2015-07-17";1.0877;1.0908;1.0829;1.0831;"USD"
"2015-07-16";1.0949;1.0964;1.0856;1.0876;"USD"
"2015-07-15";1.101;1.1037;1.0931;1.095;"USD"
"2015-07-14";1.1002;1.1079;1.0966;1.1009;"USD"
"2015-07-13";1.1156;1.1198;1.0997;1.1001;"USD"
"2015-07-10";1.1037;1.1216;1.1032;1.1156;"USD"
"2015-07-09";1.1078;1.1124;1.0993;1.1038;"USD"
"2015-07-08";1.1014;1.1094;1.0975;1.1077;"USD"
"2015-07-07";1.1057;1.1059;1.0917;1.1012;"USD"
"2015-07-06";1.1115;1.1115;1.0995;1.1056;"USD"
"2015-07-03";1.1084;1.1119;1.1066;1.1115;"USD"
"2015-07-02";1.1053;1.112;1.1037;1.1085;"USD"
"2015-07-01";1.115;1.1172;1.1043;1.1054;"USD"
"2015-06-30";1.1238;1.1243;1.1114;1.114;"USD"
"2015-06-29";1.1166;1.1277;1.0986;1.1237;"USD"
"2015-06-26";1.1204;1.122;1.1132;1.1166;"USD"
"2015-06-25";1.1206;1.1226;1.1155;1.1206;"USD"
"2015-06-24";1.1168;1.1236;1.1158;1.1204;"USD"
"2015-06-23";1.1341;1.1346;1.1136;1.1167;"USD"
"2015-06-22";1.1352;1.141;1.1313;1.1341;"USD"
"2015-06-19";1.136;1.1394;1.1294;1.1352;"USD"
"2015-06-18";1.1337;1.1437;1.133;1.1361;"USD"
"2015-06-17";1.1248;1.136;1.1207;1.1338;"USD"
"2015-06-16";1.1283;1.133;1.1205;1.1249;"USD"
"2015-06-15";1.1267;1.1297;1.1189;1.1284;"USD"
"2015-06-12";1.1258;1.1296;1.1152;1.1267;"USD"
"2015-06-11";1.1325;1.1328;1.1184;1.1259;"USD"
"2015-06-10";1.1283;1.1384;1.1263;1.1324;"USD"
"2015-06-09";1.1294;1.1344;1.1215;1.1282;"USD"
"2015-06-08";1.1116;1.1309;1.1084;1.1293;"USD"
"2015-06-05";1.1239;1.1285;1.1052;1.1116;"USD"
"2015-06-04";1.1275;1.1381;1.1226;1.1238;"USD"
"2015-06-03";1.1152;1.1285;1.108;1.1276;"USD"
"2015-06-02";1.0928;1.1195;1.0917;1.1151;"USD"
"2015-06-01";1.0993;1.0993;1.0888;1.0929;"USD"
"2015-05-29";1.0947;1.1005;1.0926;1.0993;"USD"
"2015-05-28";1.0903;1.0959;1.087;1.0949;"USD"
"2015-05-27";1.0875;1.093;1.0819;1.0904;"USD"
"2015-05-26";1.0978;1.0982;1.0863;1.0874;"USD"
"2015-05-25";1.1015;1.1015;1.0959;1.0978;"USD"
"2015-05-22";1.1114;1.1206;1.1002;1.1015;"USD"
"2015-05-21";1.1095;1.1185;1.108;1.1113;"USD"
"2015-05-20";1.1152;1.1154;1.1064;1.1096;"USD"
"2015-05-19";1.1316;1.1326;1.1119;1.115;"USD"
"2015-05-18";1.1448;1.1448;1.1299;1.1317;"USD"
"2015-05-15";1.141;1.1468;1.1324;1.1448;"USD"
"2015-05-14";1.1356;1.1445;1.1341;1.1409;"USD"
"2015-05-13";1.1214;1.1383;1.1204;1.1354;"USD"
"2015-05-12";1.1157;1.1279;1.1135;1.1215;"USD"
"2015-05-11";1.1204;1.1204;1.1132;1.1156;"USD"
"2015-05-08";1.1266;1.1289;1.1181;1.1201;"USD"
"2015-05-07";1.1346;1.1393;1.124;1.1267;"USD"
"2015-05-06";1.1186;1.1372;1.1176;1.1347;"USD"
"2015-05-05";1.1147;1.1223;1.1066;1.1185;"USD"
"2015-05-04";1.1199;1.1224;1.1122;1.1148;"USD"
"2015-05-01";1.1224;1.1292;1.1177;1.1199;"USD"
"2015-04-30";1.1128;1.1263;1.1073;1.1222;"USD"
"2015-04-29";1.0981;1.1188;1.096;1.113;"USD"
"2015-04-28";1.0892;1.0992;1.0862;1.0982;"USD"
"2015-04-27";1.0874;1.0926;1.082;1.0891;"USD"
"2015-04-24";1.0824;1.09;1.0784;1.0874;"USD"
"2015-04-23";1.0727;1.0845;1.0668;1.0825;"USD"
"2015-04-22";1.0737;1.0801;1.071;1.0725;"USD"
"2015-04-21";1.0737;1.078;1.0661;1.0736;"USD"
"2015-04-20";1.0807;1.082;1.0715;1.0738;"USD"
"2015-04-17";1.0762;1.0848;1.0733;1.0807;"USD"
"2015-04-16";1.0683;1.0818;1.0626;1.0761;"USD"
"2015-04-15";1.0655;1.0702;1.0572;1.0684;"USD"
"2015-04-14";1.0568;1.0709;1.0533;1.0655;"USD"
"2015-04-13";1.0602;1.062;1.0521;1.0569;"USD"
"2015-04-10";1.066;1.0686;1.0569;1.0602;"USD"
"2015-04-09";1.0782;1.079;1.0637;1.0659;"USD"
"2015-04-08";1.0815;1.0888;1.0767;1.0781;"USD"
"2015-04-07";1.0923;1.0957;1.0803;1.0816;"USD"
"2015-04-06";1.0973;1.1037;1.0912;1.0922;"USD"
"2015-04-03";1.0881;1.1025;1.0863;1.0973;"USD"
"2015-04-02";1.0764;1.0902;1.0752;1.088;"USD"
"2015-04-01";1.0733;1.08;1.0719;1.0763;"USD"
"2015-03-31";1.0835;1.0846;1.0715;1.0735;"USD"
"2015-03-30";1.089;1.089;1.0811;1.0834;"USD"
"2015-03-27";1.0884;1.0945;1.0802;1.089;"USD"
"2015-03-26";1.0972;1.1056;1.0857;1.0885;"USD"
"2015-03-25";1.0924;1.1016;1.09;1.0971;"USD"
"2015-03-24";1.0945;1.103;1.0892;1.0925;"USD"
"2015-03-23";1.082;1.0973;1.0769;1.0946;"USD"
"2015-03-20";1.0659;1.0881;1.065;1.082;"USD"
"2015-03-19";1.0864;1.0902;1.0614;1.066;"USD"
"2015-03-18";1.0598;1.1024;1.058;1.0863;"USD"
"2015-03-17";1.0568;1.0651;1.0552;1.0597;"USD"
"2015-03-16";1.0496;1.062;1.0493;1.057;"USD"
"2015-03-13";1.0635;1.0636;1.0462;1.0496;"USD"
"2015-03-12";1.0549;1.0683;1.0497;1.0636;"USD"
"2015-03-11";1.0698;1.0716;1.0512;1.0548;"USD"
"2015-03-10";1.0854;1.0857;1.0694;1.0699;"USD"
"2015-03-09";1.0842;1.0908;1.0837;1.0853;"USD"
"2015-03-06";1.1031;1.1035;1.084;1.0842;"USD"
"2015-03-05";1.1079;1.1116;1.099;1.103;"USD"
"2015-03-04";1.1177;1.1187;1.1062;1.108;"USD"
"2015-03-03";1.1183;1.1219;1.1156;1.1176;"USD"
"2015-03-02";1.1197;1.1245;1.1163;1.1184;"USD"
"2015-02-27";1.1198;1.1246;1.1176;1.1197;"USD"
"2015-02-26";1.1361;1.1381;1.1184;1.1199;"USD"
"2015-02-25";1.1336;1.1387;1.1335;1.1361;"USD"
"2015-02-24";1.1336;1.1359;1.1289;1.1341;"USD"
"2015-02-23";1.1381;1.1395;1.1296;1.1335;"USD"
"2015-02-20";1.1369;1.1425;1.1281;1.1381;"USD"
"2015-02-19";1.1399;1.1451;1.1357;1.1368;"USD"
"2015-02-18";1.141;1.1418;1.1336;1.1398;"USD"
"2015-02-17";1.1357;1.1449;1.1327;1.1413;"USD"
"2015-02-16";1.139;1.1429;1.132;1.1356;"USD"
"2015-02-13";1.1404;1.1445;1.1381;1.139;"USD"
"2015-02-12";1.1337;1.1423;1.1304;1.1403;"USD"
"2015-02-11";1.132;1.1346;1.128;1.1335;"USD"
"2015-02-10";1.1323;1.1346;1.1275;1.1321;"USD"
"2015-02-09";1.1316;1.1361;1.1271;1.1326;"USD"
"2015-02-06";1.1479;1.1486;1.1312;1.1316;"USD"
"2015-02-05";1.1344;1.15;1.1304;1.1478;"USD"
"2015-02-04";1.1481;1.1485;1.1317;1.1343;"USD"
"2015-02-03";1.1341;1.1531;1.1314;1.148;"USD"
"2015-02-02";1.1291;1.1365;1.1287;1.1341;"USD"
"2015-01-30";1.1319;1.1365;1.128;1.1291;"USD"
"2015-01-29";1.1287;1.1367;1.1261;1.1321;"USD"
"2015-01-28";1.1381;1.1383;1.1278;1.1286;"USD"
"2015-01-27";1.124;1.1423;1.1224;1.1381;"USD"
"2015-01-26";1.1205;1.1296;1.1153;1.1239;"USD"
"2015-01-23";1.1364;1.1374;1.1118;1.1205;"USD"
"2015-01-22";1.1609;1.1646;1.1318;1.1367;"USD"
"2015-01-21";1.155;1.1674;1.1542;1.161;"USD"
"2015-01-20";1.1607;1.162;1.1541;1.1549;"USD"
"2015-01-19";1.1566;1.1641;1.1551;1.1607;"USD"
"2015-01-16";1.1634;1.1656;1.1462;1.1566;"USD"
"2015-01-15";1.1789;1.1795;1.1569;1.1632;"USD"
"2015-01-14";1.1772;1.1846;1.1729;1.1788;"USD"
"2015-01-13";1.1834;1.1861;1.1756;1.1772;"USD"
"2015-01-12";1.1843;1.1872;1.1786;1.1834;"USD"
"2015-01-09";1.1795;1.1846;1.1764;1.1843;"USD"
"2015-01-08";1.1841;1.1848;1.1756;1.1792;"USD"
"2015-01-07";1.189;1.1896;1.1804;1.184;"USD"
"2015-01-06";1.1932;1.197;1.1885;1.1889;"USD"
"2015-01-05";1.2003;1.2003;1.1888;1.1932;"USD"
"2015-01-02";1.2099;1.2099;1.2001;1.2003;"USD"
"2015-01-01";1.2099;1.2108;1.2098;1.2099;"USD"
"2014-12-31";1.2159;1.2171;1.2096;1.2099;"USD"
"2014-12-30";1.2152;1.2188;1.2124;1.2156;"USD"
"2014-12-29";1.2182;1.222;1.2144;1.2153;"USD"
"2014-12-26";1.2226;1.2228;1.2168;1.2182;"USD"
"2014-12-25";1.2197;1.2255;1.2188;1.2226;"USD"
"2014-12-24";1.2172;1.2225;1.2169;1.2197;"USD"
"2014-12-23";1.2231;1.2247;1.2165;1.2172;"USD"
"2014-12-22";1.2228;1.2275;1.2216;1.223;"USD"
"2014-12-19";1.2286;1.2306;1.2221;1.2228;"USD"
"2014-12-18";1.2344;1.2352;1.2268;1.2286;"USD"
"2014-12-17";1.251;1.2517;1.2323;1.2344;"USD"
"2014-12-16";1.2437;1.2571;1.2434;1.2511;"USD"
"2014-12-15";1.2464;1.2478;1.2415;1.2438;"USD"
"2014-12-12";1.2411;1.2486;1.2385;1.2464;"USD"
"2014-12-11";1.2449;1.2496;1.2369;1.2411;"USD"
"2014-12-10";1.2375;1.245;1.2363;1.2448;"USD"
"2014-12-09";1.2316;1.2449;1.2292;1.2374;"USD"
"2014-12-08";1.2286;1.2344;1.2248;1.2317;"USD"
"2014-12-05";1.2386;1.2393;1.2271;1.2286;"USD"
"2014-12-04";1.231;1.2453;1.2286;1.2378;"USD"
"2014-12-03";1.2383;1.2392;1.2302;1.231;"USD"
"2014-12-02";1.247;1.2477;1.2376;1.2383;"USD"
"2014-12-01";1.2451;1.2508;1.2421;1.247;"USD"
"2014-11-28";1.2468;1.2491;1.2427;1.2451;"USD"
"2014-11-27";1.2507;1.2525;1.2465;1.2468;"USD"
"2014-11-26";1.2474;1.2532;1.2444;1.2507;"USD"
"2014-11-25";1.2444;1.2488;1.2403;1.2474;"USD"
"2014-11-24";1.239;1.2446;1.2372;1.2444;"USD"
"2014-11-21";1.2538;1.2571;1.2376;1.239;"USD"
"2014-11-20";1.2554;1.2576;1.2505;1.2538;"USD"
"2014-11-19";1.2535;1.2598;1.2512;1.2554;"USD"
"2014-11-18";1.245;1.2546;1.2444;1.2535;"USD"
"2014-11-17";1.2525;1.2578;1.2447;1.245;"USD"
"2014-11-14";1.243;1.2545;1.2401;1.2525;"USD"
"2014-11-13";1.2476;1.2498;1.242;1.243;"USD"
"2014-11-12";1.2427;1.2501;1.2395;1.2476;"USD"
"2014-11-11";1.2455;1.251;1.242;1.2427;"USD"
"2014-11-10";1.2456;1.2456;1.2455;1.2455;"USD"
"2014-11-07";1.2477;1.2477;1.2364;1.2456;"USD"
"2014-11-06";1.2552;1.2569;1.2435;1.2477;"USD"
"2014-11-05";1.2493;1.2567;1.2461;1.2552;"USD"
"2014-11-04";1.2526;1.2526;1.2449;1.2493;"USD"
"2014-11-03";1.2526;1.2526;1.2526;1.2526;"USD"
"2014-10-31";1.2613;1.2633;1.2526;1.2526;"USD"
"2014-10-30";1.2738;1.2738;1.255;1.2613;"USD"
"2014-10-29";1.2703;1.2764;1.2687;1.2738;"USD"
"2014-10-28";1.27;1.2723;1.2668;1.2703;"USD"
"2014-10-27";1.2671;1.2723;1.2668;1.27;"USD"
"2014-10-24";1.2647;1.2676;1.2618;1.2671;"USD"
"2014-10-23";1.2712;1.274;1.2639;1.2647;"USD"
"2014-10-22";1.2794;1.2839;1.2708;1.2712;"USD"
"2014-10-21";1.2759;1.2816;1.2733;1.2794;"USD"
"2014-10-20";1.276;1.276;1.2759;1.2759;"USD"
"2014-10-17";1.2809;1.2845;1.2708;1.276;"USD"
"2014-10-16";1.264;1.2845;1.264;1.2809;"USD"
"2014-10-15";1.2662;1.2731;1.264;1.264;"USD"
"2014-10-14";1.2642;1.2767;1.2642;1.2662;"USD"
"2014-10-13";1.2628;1.2642;1.2628;1.2642;"USD"
"2014-10-10";1.2741;1.2791;1.2628;1.2628;"USD"
"2014-10-09";1.2672;1.2748;1.2624;1.2741;"USD"
"2014-10-08";1.2652;1.2681;1.2586;1.2672;"USD"
"2014-10-07";1.2519;1.2673;1.2513;1.2652;"USD"
"2014-10-06";1.2515;1.2519;1.2515;1.2519;"USD"
"2014-10-03";1.2624;1.2697;1.2515;1.2515;"USD"
"2014-10-02";1.263;1.2632;1.2586;1.2624;"USD"
"2014-10-01";1.269;1.2702;1.2573;1.263;"USD"
"2014-09-30";1.2686;1.2715;1.2666;1.269;"USD"
"2014-09-29";1.2687;1.2687;1.2686;1.2686;"USD"
"2014-09-26";1.2777;1.2783;1.2687;1.2687;"USD"
"2014-09-25";1.2845;1.2863;1.2776;1.2777;"USD"
"2014-09-24";1.285;1.29;1.2844;1.2845;"USD"
"2014-09-23";1.2825;1.2868;1.2818;1.285;"USD"
"2014-09-22";1.2824;1.2825;1.2824;1.2825;"USD"
"2014-09-19";1.2851;1.293;1.2824;1.2824;"USD"
"2014-09-18";1.2957;1.2981;1.2837;1.2851;"USD"
"2014-09-17";1.2939;1.2995;1.2924;1.2957;"USD"
"2014-09-16";1.296;1.2969;1.2911;1.2939;"USD"
"2014-09-15";1.2965;1.2965;1.296;1.296;"USD"
"2014-09-12";1.2917;1.2978;1.2911;1.2965;"USD"
"2014-09-11";1.2917;1.2962;1.2886;1.2917;"USD"
"2014-09-10";1.2939;1.2962;1.2886;1.2917;"USD"
"2014-09-09";1.2896;1.2957;1.2861;1.2939;"USD"
"2014-09-08";1.2954;1.2958;1.2887;1.2896;"USD"
"2014-09-05";1.2943;1.2954;1.2943;1.2954;"USD"
"2014-09-04";1.3152;1.3152;1.2943;1.2943;"USD"
"2014-09-03";1.3134;1.3152;1.3134;1.3152;"USD"
"2014-09-02";1.313;1.3134;1.313;1.3134;"USD"
"2014-09-01";1.3133;1.3133;1.313;1.313;"USD"
"2014-08-29";1.3182;1.3182;1.3133;1.3133;"USD"
"2014-08-28";1.3194;1.3194;1.3182;1.3182;"USD"
"2014-08-27";1.3167;1.3194;1.3167;1.3194;"USD"
"2014-08-26";1.3194;1.3194;1.3167;1.3167;"USD"
"2014-08-25";1.3242;1.3242;1.3194;1.3194;"USD"
"2014-08-22";1.3281;1.3281;1.3242;1.3242;"USD"
"2014-08-21";1.326;1.3281;1.326;1.3281;"USD"
"2014-08-20";1.3321;1.3321;1.326;1.326;"USD"
"2014-08-19";1.3362;1.3362;1.3321;1.3321;"USD"
"2014-08-18";1.34;1.34;1.3362;1.3362;"USD"
"2014-08-15";1.3366;1.34;1.3366;1.34;"USD"
"2014-08-14";1.3365;1.3366;1.3365;1.3366;"USD"
"2014-08-13";1.337;1.337;1.3365;1.3365;"USD"
"2014-08-12";1.3385;1.3385;1.337;1.337;"USD"
"2014-08-11";1.3413;1.3413;1.3385;1.3385;"USD"
"2014-08-08";1.3363;1.3413;1.3363;1.3413;"USD"
"2014-08-07";1.3382;1.3382;1.3363;1.3363;"USD"
"2014-08-06";1.3377;1.3382;1.3377;1.3382;"USD"
"2014-08-05";1.3421;1.3421;1.3377;1.3377;"USD"
"2014-08-04";1.3431;1.3431;1.3421;1.3421;"USD"
"2014-08-01";1.339;1.3431;1.339;1.3431;"USD"
"2014-07-31";1.3397;1.3397;1.339;1.339;"USD"
"2014-07-30";1.341;1.341;1.3397;1.3397;"USD"
"2014-07-29";1.3438;1.3438;1.341;1.341;"USD"
"2014-07-28";1.343;1.3438;1.343;1.3438;"USD"
"2014-07-25";1.3463;1.3463;1.343;1.343;"USD"
"2014-07-24";1.3463;1.3463;1.3463;1.3463;"USD"
"2014-07-23";1.3465;1.3465;1.3463;1.3463;"USD"
"2014-07-22";1.3524;1.3524;1.3465;1.3465;"USD"
"2014-07-21";1.3524;1.3524;1.3524;1.3524;"USD"
"2014-07-18";1.3526;1.3526;1.3524;1.3524;"USD"
"2014-07-17";1.3525;1.3526;1.3525;1.3526;"USD"
"2014-07-16";1.357;1.357;1.3525;1.3525;"USD"
"2014-07-15";1.3619;1.3619;1.357;1.357;"USD"
"2014-07-14";1.361;1.3619;1.361;1.3619;"USD"
"2014-07-11";1.361;1.361;1.361;1.361;"USD"
"2014-07-10";1.3642;1.3642;1.361;1.361;"USD"
"2014-07-09";1.3612;1.3642;1.3612;1.3642;"USD"
"2014-07-08";1.3605;1.3612;1.3605;1.3612;"USD"
"2014-07-07";1.3595;1.3605;1.3595;1.3605;"USD"
"2014-07-04";1.3612;1.3612;1.3595;1.3595;"USD"
"2014-07-03";1.3659;1.3659;1.3612;1.3612;"USD"
"2014-07-02";1.3679;1.3679;1.3659;1.3659;"USD"
"2014-07-01";1.3693;1.3693;1.3679;1.3679;"USD"
"2014-06-30";1.3648;1.3693;1.3648;1.3693;"USD"
"2014-06-27";1.3612;1.3648;1.3612;1.3648;"USD"
"2014-06-26";1.363;1.363;1.3612;1.3612;"USD"
"2014-06-25";1.3607;1.363;1.3607;1.363;"USD"
"2014-06-24";1.3603;1.3607;1.3603;1.3607;"USD"
"2014-06-23";1.3599;1.3603;1.3599;1.3603;"USD"
"2014-06-20";1.3607;1.3607;1.3599;1.3599;"USD"
"2014-06-19";1.3597;1.3607;1.3597;1.3607;"USD"
"2014-06-18";1.3547;1.3597;1.3547;1.3597;"USD"
"2014-06-17";1.3575;1.3575;1.3547;1.3547;"USD"
"2014-06-16";1.354;1.3575;1.354;1.3575;"USD"
"2014-06-13";1.3552;1.3552;1.354;1.354;"USD"
"2014-06-12";1.3533;1.3552;1.3533;1.3552;"USD"
"2014-06-11";1.3549;1.3549;1.3533;1.3533;"USD"
"2014-06-10";1.3595;1.3595;1.3549;1.3549;"USD"
"2014-06-09";1.3642;1.3642;1.3595;1.3595;"USD"
"2014-06-06";1.3659;1.3659;1.3642;1.3642;"USD"
"2014-06-05";1.36;1.3659;1.36;1.3659;"USD"
"2014-06-04";1.3627;1.3627;1.36;1.36;"USD"
"2014-06-03";1.3598;1.3627;1.3598;1.3627;"USD"
"2014-06-02";1.3633;1.3633;1.3598;1.3598;"USD"
"2014-05-30";1.3601;1.3633;1.3601;1.3633;"USD"
"2014-05-29";1.3592;1.3601;1.3592;1.3601;"USD"
"2014-05-28";1.3635;1.3635;1.3592;1.3592;"USD"
"2014-05-27";1.3647;1.3647;1.3635;1.3635;"USD"
"2014-05-26";1.3632;1.3647;1.3632;1.3647;"USD"
"2014-05-23";1.3656;1.3656;1.3632;1.3632;"USD"
"2014-05-22";1.3686;1.3686;1.3656;1.3656;"USD"
"2014-05-21";1.3701;1.3701;1.3686;1.3686;"USD"
"2014-05-20";1.3709;1.3709;1.3701;1.3701;"USD"
"2014-05-19";1.3694;1.3709;1.3694;1.3709;"USD"
"2014-05-16";1.3711;1.3711;1.3694;1.3694;"USD"
"2014-05-15";1.3716;1.3716;1.3711;1.3711;"USD"
"2014-05-14";1.3704;1.3716;1.3704;1.3716;"USD"
"2014-05-13";1.3759;1.3759;1.3704;1.3704;"USD"
"2014-05-12";1.3759;1.3759;1.3759;1.3759;"USD"
"2014-05-09";1.3841;1.3841;1.3759;1.3759;"USD"
"2014-05-08";1.3912;1.3912;1.3841;1.3841;"USD"
"2014-05-07";1.3926;1.3926;1.3912;1.3912;"USD"
"2014-05-06";1.3877;1.3926;1.3877;1.3926;"USD"
"2014-05-05";1.3874;1.3877;1.3874;1.3877;"USD"
"2014-05-02";1.3869;1.3874;1.3869;1.3874;"USD"
"2014-05-01";1.3867;1.3869;1.3867;1.3869;"USD"
"2014-04-30";1.3813;1.3867;1.3813;1.3867;"USD"
"2014-04-29";1.3853;1.3853;1.3813;1.3813;"USD"
"2014-04-28";1.3834;1.3853;1.3834;1.3853;"USD"
"2014-04-25";1.3833;1.3834;1.3833;1.3834;"USD"
"2014-04-24";1.3818;1.3833;1.3818;1.3833;"USD"
"2014-04-23";1.3805;1.3818;1.3805;1.3818;"USD"
"2014-04-22";1.3794;1.3805;1.3794;1.3805;"USD"
"2014-04-21";1.3816;1.3816;1.3794;1.3794;"USD"
"2014-04-18";1.3814;1.3816;1.3814;1.3816;"USD"
"2014-04-17";1.3816;1.3816;1.3814;1.3814;"USD"
"2014-04-16";1.3815;1.3816;1.3815;1.3816;"USD"
"2014-04-15";1.3821;1.3821;1.3815;1.3815;"USD"
"2014-04-14";1.3885;1.3885;1.3821;1.3821;"USD"
"2014-04-11";1.3888;1.3888;1.3885;1.3885;"USD"
"2014-04-10";1.3856;1.3888;1.3856;1.3888;"USD"
"2014-04-09";1.3798;1.3856;1.3798;1.3856;"USD"
"2014-04-08";1.3741;1.3798;1.3741;1.3798;"USD"
"2014-04-07";1.3703;1.3741;1.3703;1.3741;"USD"
"2014-04-04";1.372;1.372;1.3703;1.3703;"USD"
"2014-04-03";1.3767;1.3767;1.372;1.372;"USD"
"2014-04-02";1.3794;1.3794;1.3767;1.3767;"USD"
"2014-04-01";1.3772;1.3794;1.3772;1.3794;"USD"
"2014-03-31";1.3753;1.3772;1.3753;1.3772;"USD"
"2014-03-28";1.374;1.3753;1.374;1.3753;"USD"
"2014-03-27";1.3782;1.3782;1.374;1.374;"USD"
"2014-03-26";1.3826;1.3826;1.3782;1.3782;"USD"
"2014-03-25";1.384;1.384;1.3826;1.3826;"USD"
"2014-03-24";1.3794;1.384;1.3794;1.384;"USD"
"2014-03-21";1.3779;1.3794;1.3779;1.3794;"USD"
"2014-03-20";1.3833;1.3833;1.3779;1.3779;"USD"
"2014-03-19";1.3935;1.3935;1.3833;1.3833;"USD"
"2014-03-18";1.3922;1.3935;1.3922;1.3935;"USD"
"2014-03-17";1.3913;1.3922;1.3913;1.3922;"USD"
"2014-03-14";1.3869;1.3913;1.3869;1.3913;"USD"
"2014-03-13";1.3904;1.3904;1.3869;1.3869;"USD"
"2014-03-12";1.386;1.3904;1.386;1.3904;"USD"
"2014-03-11";1.3877;1.3877;1.386;1.386;"USD"
"2014-03-10";1.3878;1.3878;1.3877;1.3877;"USD"
"2014-03-07";1.3861;1.3878;1.3861;1.3878;"USD"
"2014-03-06";1.3735;1.3861;1.3735;1.3861;"USD"
"2014-03-05";1.3743;1.3743;1.3735;1.3735;"USD"
"2014-03-04";1.3736;1.3743;1.3736;1.3743;"USD"
"2014-03-03";1.3802;1.3802;1.3736;1.3736;"USD"
"2014-02-28";1.3711;1.3802;1.3711;1.3802;"USD"
"2014-02-27";1.3687;1.3711;1.3687;1.3711;"USD"
"2014-02-26";1.3745;1.3745;1.3687;1.3687;"USD"
"2014-02-25";1.3736;1.3745;1.3736;1.3745;"USD"
"2014-02-24";1.374;1.374;1.3736;1.3736;"USD"
"2014-02-21";1.3719;1.374;1.3719;1.374;"USD"
"2014-02-20";1.3733;1.3733;1.3719;1.3719;"USD"
"2014-02-19";1.3759;1.3759;1.3733;1.3733;"USD"
"2014-02-18";1.3708;1.3759;1.3708;1.3759;"USD"
"2014-02-17";1.3694;1.3708;1.3694;1.3708;"USD"
"2014-02-14";1.368;1.3694;1.368;1.3694;"USD"
"2014-02-13";1.3594;1.368;1.3594;1.368;"USD"
"2014-02-12";1.3638;1.3638;1.3594;1.3594;"USD"
"2014-02-11";1.3645;1.3645;1.3638;1.3638;"USD"
"2014-02-10";1.3635;1.3645;1.3635;1.3645;"USD"
"2014-02-07";1.3591;1.3635;1.3591;1.3635;"USD"
"2014-02-06";1.3534;1.3591;1.3534;1.3591;"USD"
"2014-02-05";1.3518;1.3534;1.3518;1.3534;"USD"
"2014-02-04";1.3525;1.3525;1.3518;1.3518;"USD"
"2014-02-03";1.3489;1.3525;1.3489;1.3525;"USD"
"2014-01-31";1.3557;1.3557;1.3489;1.3489;"USD"
"2014-01-30";1.3663;1.3663;1.3557;1.3557;"USD"
"2014-01-29";1.3671;1.3671;1.3663;1.3663;"USD"
"2014-01-28";1.3674;1.3674;1.3671;1.3671;"USD"
"2014-01-27";1.3679;1.3679;1.3674;1.3674;"USD"
"2014-01-24";1.3698;1.3698;1.3679;1.3679;"USD"
"2014-01-23";1.3546;1.3698;1.3546;1.3698;"USD"
"2014-01-22";1.3561;1.3561;1.3546;1.3546;"USD"
"2014-01-21";1.3553;1.3561;1.3553;1.3561;"USD"
"2014-01-20";1.3542;1.3553;1.3542;1.3553;"USD"
"2014-01-17";1.362;1.362;1.3542;1.3542;"USD"
"2014-01-16";1.3605;1.362;1.3605;1.362;"USD"
"2014-01-15";1.3679;1.3679;1.3605;1.3605;"USD"
"2014-01-14";1.3673;1.3679;1.3673;1.3679;"USD"
"2014-01-13";1.3671;1.3673;1.3671;1.3673;"USD"
